"Exporter.ISO3","Importer.ISO3","Exporter.M49","Importer.M49","Year","Trade.Value.US","Weight"
"AND","ITA","Southern Europe","Southern Europe",2019,2095.677,"distant"
"AND","ITA","Southern Europe","Southern Europe",2020,667.119,"distant"
"AND","ITA","Southern Europe","Southern Europe",2021,1986.944,"distant"
"AND","JPN","Southern Europe","Eastern Asia",2021,297.021,"distant"
"AND","LKA","Southern Europe","Southern Asia",2019,1702.762,"distant"
"AND","LKA","Southern Europe","Southern Asia",2020,5.397,"distant"
"AND","LKA","Southern Europe","Southern Asia",2021,5.392,"distant"
"AND","LUX","Southern Europe","Western Europe",2021,66.896,"distant"
"AND","MAR","Southern Europe","Northern Africa",2020,825.064,"distant"
"AND","MDA","Southern Europe","Eastern Europe",2019,1165,"distant"
"AND","MEX","Southern Europe","Central America",2019,924.534,"distant"
"AND","MEX","Southern Europe","Central America",2020,960.807,"distant"
"AND","MEX","Southern Europe","Central America",2021,1346.909,"distant"
"AND","MLT","Southern Europe","Southern Europe",2019,156.375,"distant"
"AND","MLT","Southern Europe","Southern Europe",2020,867.603,"distant"
"AND","MLT","Southern Europe","Southern Europe",2021,413.241,"distant"
"AND","MOZ","Southern Europe","Eastern Africa",2019,34201.56,"distant"
"AND","MRT","Southern Europe","Western Africa",2019,9131.62,"distant"
"AND","NAM","Southern Europe","Southern Africa",2019,267.825,"distant"
"AND","NAM","Southern Europe","Southern Africa",2020,1527.263,"distant"
"AND","NAM","Southern Europe","Southern Africa",2021,40.041,"distant"
"AND","NER","Southern Europe","Western Africa",2019,50510.033,"distant"
"AND","NER","Southern Europe","Western Africa",2020,348277.809,"distant"
"AND","NER","Southern Europe","Western Africa",2021,288.68,"distant"
"AND","NGA","Southern Europe","Western Africa",2020,14075.035,"distant"
"AND","NGA","Southern Europe","Western Africa",2021,3579.578,"distant"
"AND","NLD","Southern Europe","Western Europe",2019,100.756,"distant"
"AND","NLD","Southern Europe","Western Europe",2020,387.204,"distant"
"AND","NLD","Southern Europe","Western Europe",2021,8302.837,"distant"
"AND","NOR","Southern Europe","Northern Europe",2020,385.064,"distant"
"AND","PER","Southern Europe","South America",2019,337.592,"distant"
"AND","PER","Southern Europe","South America",2020,266.243,"distant"
"AND","PER","Southern Europe","South America",2021,70.579,"distant"
"AND","POL","Southern Europe","Eastern Europe",2020,16270.974,"distant"
"AND","POL","Southern Europe","Eastern Europe",2021,8453.557,"distant"
"AND","PRT","Southern Europe","Southern Europe",2019,153.265,"distant"
"AND","PRT","Southern Europe","Southern Europe",2020,310.368,"distant"
"AND","PRT","Southern Europe","Southern Europe",2021,226.206,"distant"
"AND","QAT","Southern Europe","Western Asia",2019,532.658,"distant"
"AND","QAT","Southern Europe","Western Asia",2020,453.011,"distant"
"AND","ROU","Southern Europe","Eastern Europe",2020,1.158,"distant"
"AND","ROU","Southern Europe","Eastern Europe",2021,157.638,"distant"
"AND","RUS","Southern Europe","Eastern Europe",2020,319.42,"distant"
"AND","RWA","Southern Europe","Eastern Africa",2019,132.35,"distant"
"AND","SGP","Southern Europe","South-eastern Asia",2019,531.448,"distant"
"AND","SLV","Southern Europe","Central America",2019,466398.35,"distant"
"AND","SLV","Southern Europe","Central America",2020,431228.57,"distant"
"AND","SLV","Southern Europe","Central America",2021,152169.12,"distant"
"AND","SVK","Southern Europe","Eastern Europe",2019,999.691,"distant"
"AND","SVK","Southern Europe","Eastern Europe",2020,52819.712,"distant"
"AND","SVN","Southern Europe","Southern Europe",2021,2667.137,"distant"
"AND","SWE","Southern Europe","Northern Europe",2019,1017.744,"distant"
"AND","SWE","Southern Europe","Northern Europe",2020,1271.94,"distant"
"AND","SWE","Southern Europe","Northern Europe",2021,2041.878,"distant"
"AND","SWZ","Southern Europe","Southern Africa",2020,12352.85,"distant"
"AND","SYC","Southern Europe","Eastern Africa",2019,163.818,"distant"
"AND","SYC","Southern Europe","Eastern Africa",2020,38.134,"distant"
"AND","THA","Southern Europe","South-eastern Asia",2021,42.26,"distant"
"AND","TTO","Southern Europe","Caribbean",2021,68.802,"distant"
"AND","TUR","Southern Europe","Western Asia",2021,17.645,"distant"
"AND","URY","Southern Europe","South America",2021,662.58,"distant"
"AND","USA","Southern Europe","Northern America",2020,3962,"distant"
"AND","ZAF","Southern Europe","Southern Africa",2019,13613.111,"distant"
"AND","ZAF","Southern Europe","Southern Africa",2021,711.769,"distant"
"AND","ZMB","Southern Europe","Eastern Africa",2019,12.471,"distant"
"AND","ZMB","Southern Europe","Eastern Africa",2020,101.204,"distant"
"AND","ZMB","Southern Europe","Eastern Africa",2021,144642.772,"distant"
"ARE","ABW","Western Asia","Caribbean",2019,303.363,"distant"
"ARE","AFG","Western Asia","Southern Asia",2019,679967.92,"distant"
"ARE","AFG","Western Asia","Southern Asia",2020,13211475.033,"distant"
"ARE","AFG","Western Asia","Southern Asia",2021,16059928.365,"distant"
"ARE","AGO","Western Asia","Middle Africa",2019,7310754.005,"distant"
"ARE","AGO","Western Asia","Middle Africa",2020,9058626.826,"distant"
"ARE","AGO","Western Asia","Middle Africa",2021,14251518.304,"distant"
"ARE","ALB","Western Asia","Southern Europe",2019,33.785,"distant"
"ARE","ALB","Western Asia","Southern Europe",2020,273422.362,"distant"
"ARE","ALB","Western Asia","Southern Europe",2021,238901.205,"distant"
"ARE","AND","Western Asia","Southern Europe",2020,147.419,"distant"
"ARE","AND","Western Asia","Southern Europe",2021,389.056,"distant"
"ARE","ARG","Western Asia","South America",2019,111495.24,"distant"
"ARE","ARG","Western Asia","South America",2020,9691.36,"distant"
"ARE","ARG","Western Asia","South America",2021,67758.59,"distant"
"ARE","ARM","Western Asia","Western Asia",2019,440967.72,"distant"
"ARE","ARM","Western Asia","Western Asia",2020,403368.32,"distant"
"ARE","ARM","Western Asia","Western Asia",2021,163561.9,"distant"
"ARE","ATG","Western Asia","Caribbean",2020,41716.028,"distant"
"ARE","AUS","Western Asia","Australia and New Zealand",2019,3020249.187,"distant"
"ARE","AUS","Western Asia","Australia and New Zealand",2020,6355414.512,"distant"
"ARE","AUS","Western Asia","Australia and New Zealand",2021,4350242.169,"distant"
"ARE","AUT","Western Asia","Western Europe",2019,10750.21,"distant"
"ARE","AUT","Western Asia","Western Europe",2020,20632.012,"distant"
"ARE","AUT","Western Asia","Western Europe",2021,48673.312,"distant"
"ARE","AZE","Western Asia","Western Asia",2019,777822.33,"distant"
"ARE","AZE","Western Asia","Western Asia",2020,465087.69,"distant"
"ARE","AZE","Western Asia","Western Asia",2021,197924.17,"distant"
"ARE","BDI","Western Asia","Eastern Africa",2019,1558806.38,"distant"
"ARE","BDI","Western Asia","Eastern Africa",2020,736044.97,"distant"
"ARE","BDI","Western Asia","Eastern Africa",2021,1304270.54,"distant"
"ARE","BEL","Western Asia","Western Europe",2019,88942.949,"distant"
"ARE","BEL","Western Asia","Western Europe",2020,4031744.206,"distant"
"ARE","BEL","Western Asia","Western Europe",2021,118894.224,"distant"
"ARE","BEN","Western Asia","Western Africa",2019,705622.488,"distant"
"ARE","BEN","Western Asia","Western Africa",2020,127863.848,"distant"
"ARE","BEN","Western Asia","Western Africa",2021,530507.817,"distant"
"ARE","BFA","Western Asia","Western Africa",2019,2534.169,"distant"
"ARE","BFA","Western Asia","Western Africa",2020,26131.833,"distant"
"ARE","BFA","Western Asia","Western Africa",2021,28514.453,"distant"
"ARE","BGD","Western Asia","Southern Asia",2019,2138971.079,"distant"
"ARE","BGD","Western Asia","Southern Asia",2020,1912317.015,"distant"
"ARE","BGD","Western Asia","Southern Asia",2021,4257564.752,"distant"
"ARE","BGR","Western Asia","Eastern Europe",2019,314450.55,"distant"
"ARE","BGR","Western Asia","Eastern Europe",2020,322146.627,"distant"
"ARE","BGR","Western Asia","Eastern Europe",2021,225020.934,"distant"
"ARE","BHR","Western Asia","Western Asia",2019,16956563.97,"distant"
"ARE","BHR","Western Asia","Western Asia",2020,21214974.46,"distant"
"ARE","BHR","Western Asia","Western Asia",2021,199154356.894,"distant"
"ARE","BHS","Western Asia","Caribbean",2020,4837.305,"distant"
"ARE","BIH","Western Asia","Southern Europe",2019,27161.59,"distant"
"ARE","BIH","Western Asia","Southern Europe",2020,478.535,"distant"
"ARE","BLR","Western Asia","Eastern Europe",2019,1328300,"distant"
"ARE","BLR","Western Asia","Eastern Europe",2020,4353800,"distant"
"ARE","BLR","Western Asia","Eastern Europe",2021,4732100,"distant"
"ARE","BLZ","Western Asia","Central America",2019,2259.935,"distant"
"ARE","BLZ","Western Asia","Central America",2020,4309.615,"distant"
"ARE","BLZ","Western Asia","Central America",2021,333084.99,"distant"
"ARE","BOL","Western Asia","South America",2019,1139722.28,"distant"
"ARE","BOL","Western Asia","South America",2020,586943.66,"distant"
"ARE","BOL","Western Asia","South America",2021,115143.24,"distant"
"ARE","BRA","Western Asia","South America",2019,70639,"distant"
"ARE","BRA","Western Asia","South America",2020,130726,"distant"
"ARE","BRA","Western Asia","South America",2021,182678,"distant"
"ARE","BRB","Western Asia","Caribbean",2019,2833.076,"distant"
"ARE","BRB","Western Asia","Caribbean",2020,4165,"distant"
"ARE","BRB","Western Asia","Caribbean",2021,130423,"distant"
"ARE","BRN","Western Asia","South-eastern Asia",2019,36537.67,"distant"
"ARE","BRN","Western Asia","South-eastern Asia",2020,66603.94,"distant"
"ARE","BRN","Western Asia","South-eastern Asia",2021,37497.82,"distant"
"ARE","BTN","Western Asia","Southern Asia",2020,1778.08,"distant"
"ARE","BTN","Western Asia","Southern Asia",2021,81.688,"distant"
"ARE","BWA","Western Asia","Southern Africa",2019,1191.353,"distant"
"ARE","BWA","Western Asia","Southern Africa",2020,65100.733,"distant"
"ARE","BWA","Western Asia","Southern Africa",2021,1177117.949,"distant"
"ARE","CAF","Western Asia","Middle Africa",2019,97645.81,"distant"
"ARE","CAF","Western Asia","Middle Africa",2020,479203.561,"distant"
"ARE","CAF","Western Asia","Middle Africa",2021,376266.47,"distant"
"ARE","CAN","Western Asia","Northern America",2019,687571.483,"distant"
"ARE","CAN","Western Asia","Northern America",2020,602614.493,"distant"
"ARE","CAN","Western Asia","Northern America",2021,5293467.765,"distant"
"ARE","CHE","Western Asia","Western Europe",2019,1803381.08,"distant"
"ARE","CHE","Western Asia","Western Europe",2020,1324249.354,"distant"
"ARE","CHE","Western Asia","Western Europe",2021,22095.334,"distant"
"ARE","CHL","Western Asia","South America",2019,186937.816,"distant"
"ARE","CHL","Western Asia","South America",2020,538465.575,"distant"
"ARE","CHL","Western Asia","South America",2021,642487.53,"distant"
"ARE","CHN","Western Asia","Eastern Asia",2019,361349,"distant"
"ARE","CHN","Western Asia","Eastern Asia",2020,400153,"distant"
"ARE","CHN","Western Asia","Eastern Asia",2021,2079687,"distant"
"ARE","CIV","Western Asia","Western Africa",2019,1355462.627,"distant"
"ARE","CIV","Western Asia","Western Africa",2020,4674440.68,"distant"
"ARE","CIV","Western Asia","Western Africa",2021,4681265.231,"distant"
"ARE","CMR","Western Asia","Middle Africa",2019,671069.196,"distant"
"ARE","CMR","Western Asia","Middle Africa",2020,5568976.543,"distant"
"ARE","CMR","Western Asia","Middle Africa",2021,1120120.973,"distant"
"ARE","COD","Western Asia","Middle Africa",2019,17177335.238,"distant"
"ARE","COD","Western Asia","Middle Africa",2020,10034349.725,"distant"
"ARE","COD","Western Asia","Middle Africa",2021,11236069.39,"distant"
"ARE","COG","Western Asia","Middle Africa",2019,420188.091,"distant"
"ARE","COG","Western Asia","Middle Africa",2020,348618.78,"distant"
"ARE","COG","Western Asia","Middle Africa",2021,369857.48,"distant"
"ARE","COL","Western Asia","South America",2019,272419.35,"distant"
"ARE","COL","Western Asia","South America",2020,161339.21,"distant"
"ARE","COL","Western Asia","South America",2021,255633.15,"distant"
"ARE","COM","Western Asia","Eastern Africa",2019,213232.765,"distant"
"ARE","COM","Western Asia","Eastern Africa",2020,187351.15,"distant"
"ARE","COM","Western Asia","Eastern Africa",2021,163562.31,"distant"
"ARE","CPV","Western Asia","Western Africa",2019,8130.2,"distant"
"ARE","CPV","Western Asia","Western Africa",2020,34927.911,"distant"
"ARE","CPV","Western Asia","Western Africa",2021,4568.367,"distant"
"ARE","CRI","Western Asia","Central America",2019,3447.52,"distant"
"ARE","CRI","Western Asia","Central America",2020,104882.435,"distant"
"ARE","CRI","Western Asia","Central America",2021,36757.28,"distant"
"ARE","CUB","Western Asia","Caribbean",2021,1868.727,"distant"
"ARE","CUW","Western Asia","Caribbean",2019,281.884,"distant"
"ARE","CUW","Western Asia","Caribbean",2020,59727.419,"distant"
"ARE","CUW","Western Asia","Caribbean",2021,13841.418,"distant"
"ARE","CYM","Western Asia","Caribbean",2019,5343.666,"distant"
"ARE","CYM","Western Asia","Caribbean",2020,401.882,"distant"
"ARE","CYM","Western Asia","Caribbean",2021,2647.787,"distant"
"ARE","CYP","Western Asia","Western Asia",2019,89537.07,"distant"
"ARE","CYP","Western Asia","Western Asia",2020,99945.577,"distant"
"ARE","CYP","Western Asia","Western Asia",2021,269150.299,"distant"
"ARE","CZE","Western Asia","Eastern Europe",2019,49503,"distant"
"ARE","CZE","Western Asia","Eastern Europe",2020,59258,"distant"
"ARE","CZE","Western Asia","Eastern Europe",2021,83867,"distant"
"ARE","DEU","Western Asia","Western Europe",2019,496232.393,"distant"
"ARE","DEU","Western Asia","Western Europe",2020,308741.013,"distant"
"ARE","DEU","Western Asia","Western Europe",2021,1458884.525,"distant"
"ARE","DJI","Western Asia","Eastern Africa",2019,4908195.174,"distant"
"ARE","DJI","Western Asia","Eastern Africa",2020,4517449.11,"distant"
"ARE","DJI","Western Asia","Eastern Africa",2021,7141024.879,"distant"
"ARE","DMA","Western Asia","Caribbean",2020,19262.629,"distant"
"ARE","DNK","Western Asia","Northern Europe",2019,639.784,"distant"
"ARE","DNK","Western Asia","Northern Europe",2020,611.726,"distant"
"ARE","DNK","Western Asia","Northern Europe",2021,1905.478,"distant"
"ARE","DOM","Western Asia","Caribbean",2019,51415.744,"distant"
"ARE","DOM","Western Asia","Caribbean",2020,247362.48,"distant"
"ARE","DOM","Western Asia","Caribbean",2021,571723.73,"distant"
"ARE","DZA","Western Asia","Northern Africa",2019,33448391.345,"distant"
"ARE","DZA","Western Asia","Northern Africa",2020,30006151.729,"distant"
"ARE","DZA","Western Asia","Northern Africa",2021,48355014.93,"distant"
"ARE","ECU","Western Asia","South America",2019,1965680.37,"distant"
"ARE","ECU","Western Asia","South America",2020,2522052.345,"distant"
"ARE","ECU","Western Asia","South America",2021,2963201.033,"distant"
"ARE","EGY","Western Asia","Northern Africa",2019,49079854.879,"distant"
"ARE","EGY","Western Asia","Northern Africa",2020,47021268.412,"distant"
"ARE","EGY","Western Asia","Northern Africa",2021,63516749.718,"distant"
"ARE","ERI","Western Asia","Eastern Africa",2019,355255.861,"distant"
"ARE","ERI","Western Asia","Eastern Africa",2020,467700.856,"distant"
"ARE","ERI","Western Asia","Eastern Africa",2021,1166212.043,"distant"
"ARE","ESP","Western Asia","Southern Europe",2019,221544.08,"distant"
"ARE","ESP","Western Asia","Southern Europe",2020,942688.036,"distant"
"ARE","ESP","Western Asia","Southern Europe",2021,2383262.683,"distant"
"ARE","EST","Western Asia","Northern Europe",2019,3156.919,"distant"
"ARE","EST","Western Asia","Northern Europe",2020,31864.06,"distant"
"ARE","EST","Western Asia","Northern Europe",2021,10971.72,"distant"
"ARE","ETH","Western Asia","Eastern Africa",2019,6477552.12,"distant"
"ARE","ETH","Western Asia","Eastern Africa",2020,12777908.03,"distant"
"ARE","ETH","Western Asia","Eastern Africa",2021,9110179.32,"distant"
"ARE","FIN","Western Asia","Northern Europe",2019,16725.272,"distant"
"ARE","FIN","Western Asia","Northern Europe",2020,48916.828,"distant"
"ARE","FIN","Western Asia","Northern Europe",2021,15100.046,"distant"
"ARE","FJI","Western Asia","Melanesia",2019,104500.172,"distant"
"ARE","FJI","Western Asia","Melanesia",2020,19428.639,"distant"
"ARE","FJI","Western Asia","Melanesia",2021,83921.183,"distant"
"ARE","FRA","Western Asia","Western Europe",2019,620071.309,"distant"
"ARE","FRA","Western Asia","Western Europe",2020,991446.962,"distant"
"ARE","FRA","Western Asia","Western Europe",2021,1236750.147,"distant"
"ARE","FSM","Western Asia","Micronesia",2021,16026.461,"distant"
"ARE","GAB","Western Asia","Middle Africa",2019,222259.785,"distant"
"ARE","GAB","Western Asia","Middle Africa",2020,449584.835,"distant"
"ARE","GAB","Western Asia","Middle Africa",2021,719711.142,"distant"
"ARE","GBR","Western Asia","Northern Europe",2019,2435373.903,"distant"
"ARE","GBR","Western Asia","Northern Europe",2020,4348898.175,"distant"
"ARE","GBR","Western Asia","Northern Europe",2021,1573009.409,"distant"
"ARE","GEO","Western Asia","Western Asia",2019,121860.97,"distant"
"ARE","GEO","Western Asia","Western Asia",2020,274432.53,"distant"
"ARE","GEO","Western Asia","Western Asia",2021,441861.69,"distant"
"ARE","GHA","Western Asia","Western Africa",2019,2886782.301,"distant"
"ARE","GHA","Western Asia","Western Africa",2020,2135968.369,"distant"
"ARE","GHA","Western Asia","Western Africa",2021,3449765.619,"distant"
"ARE","GIN","Western Asia","Western Africa",2019,736438.961,"distant"
